17902,6.5,4
175597,0.0,0
29638,4.0,5
40930,5.5,2
361992,6.0,1
110992,8.5,2
55776,5.0,3
219666,6.0,2
128625,0.0,0
332288,0.0,0
332280,5.8,10
43989,7.2,5
334307,6.6,8
43592,6.5,2
54860,3.7,3
277751,5.0,1
131822,7.0,1
37851,5.1,14
60038,6.5,10
56822,6.0,2
118155,1.0,1
303398,3.5,2
298028,0.0,1
150056,5.1,22
63838,5.6,7
207263,2.3,7
273122,1.0,1
338312,9.3,2
155397,5.4,4
13733,4.1,8
313556,3.8,4
158780,5.5,4
220106,6.8,2
40946,6.0,2
361745,6.9,14
63717,5.9,6
153717,8.3,4
430128,4.2,52
66897,5.0,1
57771,7.0,1
157129,5.0,13
346755,5.0,4
352851,7.7,6
81543,8.5,2
54656,0.0,0
369228,5.6,17
62713,6.0,3
67657,5.7,3
50526,0.0,0
161073,5.0,6
150605,7.5,4
75757,6.5,2
72419,6.5,1
99859,4.0,1
86727,6.0,6
75748,5.0,1
278813,0.0,0
57738,4.9,4
45823,5.3,3
255575,9.0,1
123592,7.0,3
313371,8.5,2
48751,5.0,2
200867,0.0,0
134446,6.5,14
64383,5.8,19
239534,0.0,0
146596,3.0,1
154430,1.0,2
74681,6.0,1
322455,0.0,0
375167,5.0,21
348853,0.0,0
52623,4.3,2
137587,6.8,6
191112,0.0,0
405653,10.0,1
42802,4.9,19
288126,3.5,2
322148,5.5,1
335031,6.5,5
61314,6.1,6
237156,7.0,1
202764,8.0,2
69162,8.0,1
271504,6.0,1
299782,0.0,1
66772,5.8,2
230031,7.2,3
412669,10.0,1
299578,6.4,12
38869,0.0,0
131897,6.7,3
224303,6.2,10
222388,3.0,1
152635,6.3,5
249057,7.0,9
52809,6.9,9
81450,6.9,4
58396,5.9,4
46128,4.0,2
284729,8.0,3
334146,0.0,0
155325,4.5,2
76600,0.0,58
162396,0.0,0
60008,0.0,0
238255,6.5,4
68882,6.0,1
48959,5.6,6
41182,2.5,2
206042,7.0,1
27884,5.0,3
183964,0.0,0
301671,0.0,0
166255,4.5,2
161277,0.0,0
63989,6.9,6
54794,6.3,8
211275,6.3,2
266249,7.0,1
275905,0.0,0
296491,0.0,0
334130,0.0,0
86970,3.0,2
109671,8.3,2
77785,3.3,14
296344,8.0,4
157320,7.3,2
33495,3.3,20
177979,0.0,0
335340,0.0,0
128856,4.3,3
41851,7.3,4
389854,0.0,0
297745,5.7,26
150191,7.7,3
213845,6.0,1
332283,0.0,1
62684,5.6,6
48955,6.7,12
170187,0.0,0
355594,3.5,4
62352,5.0,4
46426,7.0,1
92331,5.8,4
155011,6.0,1
54309,5.0,137
100829,2.5,2
70573,4.3,2
36165,0.0,0
320037,5.0,1
327383,6.3,17
306543,4.6,7
124202,6.0,1
326198,6.6,24
297983,0.0,0
282266,0.0,0
343693,5.5,7
27941,2.3,3
310458,0.0,0
142631,6.0,4
166253,6.5,2
55408,5.0,1
293198,0.0,0
400045,5.4,5
175116,5.9,73
155217,6.0,2
114674,2.0,1
36430,5.0,4
204712,6.0,3
71665,4.3,2
44974,4.3,3
183073,5.0,1
63190,6.0,1
199196,5.0,1
125495,0.0,0
54229,6.0,1
140054,9.0,5
277270,0.0,0
227832,7.5,2
333127,6.0,7
341051,5.0,27
58188,7.0,22
279842,0.0,0
41061,5.5,2
108497,6.0,1
38399,3.3,3
41427,5.3,23
13713,5.4,48
198782,5.5,2
284053,0.0,0
198453,5.0,1
62012,6.5,5
73649,5.6,29
52147,5.7,9
68190,6.8,4
51334,7.1,5
293820,0.0,0
57424,5.5,8
203539,6.6,28
63615,0.0,0
372113,6.2,5
41665,5.6,66
55763,4.0,2
54312,5.0,3
84917,8.7,3
149206,7.0,4
294517,0.0,0
314076,0.0,1
55500,0.0,0
96112,5.3,3
252845,0.0,0
42674,5.0,24
125077,3.0,2
119353,2.5,2
281230,6.3,2
344255,2.8,4
57088,7.0,4
142982,7.0,1
62196,6.1,6
258749,7.2,10
76289,5.0,1
35074,4.4,13
28698,4.8,5
435921,7.0,142
121510,4.8,6
293552,0.0,0
333847,0.0,0
67378,4.9,5
195516,0.0,0
21073,6.1,5
202980,6.8,57
50189,6.0,1
134841,6.0,4
41844,0.0,0
74950,5.3,3
75066,6.0,5
34516,4.3,2
308174,5.9,23
79137,5.8,4
331641,5.5,11
292214,0.0,0
277934,6.1,18
79048,0.0,0
172923,5.0,1
59095,2.9,9
331642,3.8,11
36620,3.8,2
332212,6.0,1
74474,5.5,2
59857,6.3,6
72678,7.0,1
57713,6.8,3
78285,0.0,0
165573,5.0,3
420967,0.0,0
399932,6.0,1
46406,5.8,15
279692,0.0,0
64501,0.0,0
287816,3.0,1
232048,0.0,0
107525,0.0,0
74154,5.6,6
15752,1.0,1
354667,6.3,3
318484,5.0,1
46432,5.0,3
153541,7.0,3
163676,4.3,4
325555,2.0,1
78340,5.2,3
52113,6.9,7
60002,4.0,1
154105,3.0,2
49834,6.1,7
361138,6.7,3
284514,5.7,72
39172,5.3,3
149868,6.5,1
9939,0.0,0
80472,0.0,0
52238,5.1,4
326305,0.0,0
183119,7.0,1
130805,3.0,2
428950,0.0,0
61672,5.5,35
353345,4.9,88
72558,5.5,4
64562,10.0,1
310417,4.0,2
117678,5.9,11
366566,4.5,63
33460,7.7,3
59810,8.0,1
159763,5.3,2
359154,9.0,1
105287,4.4,4
39785,6.7,3
50028,4.5,2
50158,5.7,20
46442,3.8,2
221171,6.5,1
217414,5.7,22
58189,6.3,11
156135,6.6,4
69569,0.0,0
413017,5.0,2
64407,0.0,0
54484,8.0,2
142528,7.1,6
298787,2.7,3
201124,6.1,4
429524,3.0,7
251630,10.0,1
292974,0.0,0
246422,6.9,15
426808,6.4,14
82153,0.0,0
293487,0.0,0
47536,6.6,9
62614,6.3,3
293476,4.8,6
275932,6.0,1
64043,3.5,4
56920,7.5,10
68637,4.9,79
82806,6.0,6
41894,6.0,5
401442,4.0,24
324631,4.3,3
41870,3.4,4
25482,4.8,2
408550,7.0,11
306391,0.0,0
51839,2.8,2
21822,0.0,0
356864,6.5,1
47975,6.5,2
343435,8.0,1
120683,0.0,0
297298,5.9,7
364684,0.0,0
85024,4.0,2
103667,7.0,2
22812,5.0,1
306406,0.0,0
189291,0.0,0
117730,6.5,2
156917,0.0,0
140485,6.7,3
353653,0.0,0
370044,0.0,0
277415,0.0,0
131507,0.0,0
331367,0.0,0
66187,7.0,1
61464,5.7,3
41055,7.8,3
255456,5.9,74
313985,0.0,0
179848,0.0,0
39213,4.3,9
156954,5.0,1
320028,6.4,89
100594,3.5,2
305022,8.0,1
341962,5.0,1
162372,0.0,0
60457,5.2,3
332534,5.7,9
127150,0.0,0
240906,5.3,10
359483,7.4,10
361181,6.8,11
297063,0.0,0
17223,3.5,2
391438,0.0,0
284050,5.6,5
90387,0.0,0
61724,7.0,2
147360,0.0,0
288953,0.0,0
62898,6.0,4
164741,4.5,3
172973,0.0,0
146414,0.0,0
166258,5.0,1
191428,5.0,1
81996,2.7,5
83271,2.0,1
130233,5.5,3
331737,0.0,0
322453,0.0,0
120922,3.7,6
39193,6.0,2
123833,6.4,6
297948,0.0,0
328416,0.0,0
61829,7.3,12
107193,0.0,0
294047,4.0,1
304274,7.0,3
271484,3.0,1
62036,7.7,10
59199,5.0,3
48431,7.0,1
70878,3.8,13
183388,7.0,1
33510,3.1,5
98297,0.0,0
54857,8.0,1
134153,0.0,0
71322,4.8,4
278458,6.8,3
218728,4.3,2
72977,6.0,5
64357,6.7,10
214761,5.8,57
381685,0.0,0
49585,5.9,8
188640,6.9,7
92117,6.4,16
322260,0.0,0
304701,7.5,2
84056,4.2,40
56771,6.0,4
129579,0.0,0
151043,0.0,0
142802,4.5,2
263627,4.7,6
317736,0.0,0
38614,5.3,7
41669,4.5,55
82470,6.3,3
132227,7.0,2
105549,0.0,0
66895,5.6,7
147868,5.5,86
138502,6.3,3
279068,6.0,1
173385,6.0,6
102596,5.0,1
80019,5.0,1
32556,6.3,6
167087,6.0,1
36588,4.4,4
417489,6.8,5
67431,0.0,0
21447,7.5,1
54315,6.4,4
152938,0.0,0
37558,5.4,4
276220,0.0,0
234356,6.4,27
387805,6.7,7
56997,2.7,5
38246,5.6,9
99313,0.0,0
84875,7.0,2
62488,5.3,9
56296,5.3,2
273029,0.0,0
58928,7.5,4
260916,0.0,0
292090,0.0,0
40770,5.1,5
129798,4.0,6
169108,0.0,0
267389,5.0,1
73534,4.7,3
129359,5.8,2
48836,3.9,11
409160,0.0,0
42944,5.0,2
74485,8.3,2
49588,4.9,4
110001,6.5,1
287344,0.0,0
170998,5.0,1
277464,0.0,0
33857,0.0,0
15282,6.2,5
56332,5.9,30
312597,0.0,0
347666,5.6,16
147643,0.0,0
72421,5.6,4
211561,0.0,0
41663,6.6,84
63899,6.9,9
227998,5.4,5
83716,5.0,3
110491,0.0,0
63924,5.8,2
156288,2.8,4
89482,3.7,3
58611,5.4,18
247218,6.0,111
279006,5.0,1
72375,5.2,5
306411,0.0,0
76960,0.0,0
66700,6.9,25
21431,3.0,1
44808,1.8,5
21535,5.8,3
105693,6.0,2
320318,5.9,43
42416,4.5,4
82098,6.1,5
65010,9.0,2
57726,6.0,5
76059,7.5,2
273973,0.0,0
56655,8.0,9
58545,7.7,6
96594,0.0,0
234815,5.0,3
198657,5.0,1
79836,6.2,24
364137,7.8,139
49057,5.3,6
58487,6.3,9
52183,3.3,3
14558,5.3,8
189364,5.0,3
274131,0.0,0
350594,0.0,0
374739,7.1,7
61813,2.5,1
44541,8.0,1
134693,6.0,2
57965,7.3,10
105991,0.0,0
56971,3.5,4
135482,2.8,4
198130,6.3,22
347981,4.8,2
51959,6.1,7
65507,6.0,1
64022,7.0,3
49496,3.3,6
125087,0.0,0
173845,0.0,0
59290,3.0,2
36718,6.7,3
58886,6.4,8
158386,4.3,6
64418,0.0,0
292033,5.0,1
346469,6.1,6
105616,0.0,0
86369,4.8,3
141262,0.0,0
90928,6.3,8
64935,4.1,4
336544,9.0,1
82447,4.8,12
267557,4.4,30
106256,5.5,3
53179,6.4,29
153695,4.4,7
79594,6.5,2
333165,7.0,2
38870,0.0,0
364387,0.0,0
373357,8.0,1
350779,8.0,8
293412,10.0,1
268350,0.0,0
257237,6.3,4
374764,6.8,2
42960,6.0,1
9935,5.0,3
295748,7.1,26
74491,4.0,2
366548,7.5,64
22264,2.5,2
98554,9.0,1
89056,0.0,0
299851,7.0,1
420648,6.3,122
139563,5.0,1
127760,7.2,5
241340,0.0,0
394668,7.8,4
293516,6.0,4
42438,5.7,41
44793,7.0,2
265717,6.4,5
93855,5.7,44
417026,6.6,7
97805,5.5,2
263582,0.0,0
79906,5.2,17
82350,7.3,4
402693,7.6,35
197723,0.0,0
302349,0.0,0
222872,2.0,1
46891,0.0,0
113271,6.0,1
107315,4.4,12
86594,10.0,1
93937,4.3,2
56947,7.7,14
21837,7.0,1
207909,5.1,8
110989,5.3,5
202495,7.0,1
37440,1.3,6
56325,4.3,11
262786,6.0,1
361340,0.0,0
39317,8.2,3
198182,3.6,5
375746,0.0,0
303542,6.0,170
68861,5.5,2
365065,5.3,3
392985,7.3,3
62896,5.0,4
32465,6.5,1
85043,5.3,8
278514,0.0,0
73628,6.8,4
447352,5.0,12
123601,6.3,3
180680,3.4,14
149326,0.0,0
148411,0.0,0
193418,7.6,37
63044,0.0,0
225762,6.3,2
31809,0.0,0
124429,6.0,1
305899,6.0,1
126881,7.0,1
67846,0.0,0
126841,5.0,1
204771,0.0,0
251481,0.0,0
150958,6.5,4
53689,5.6,4
222030,7.5,2
15975,7.1,18
303966,0.0,0
114564,8.0,1
244145,6.7,6
264454,5.0,1
58526,6.8,8
164366,5.8,5
41890,4.5,2
249457,4.5,29
211179,0.0,0
244418,6.0,1
109861,8.0,1
114221,4.0,1
171902,5.3,2
247500,5.8,6
91325,4.0,1
123277,0.0,0
69610,7.5,6
121513,6.0,2
224079,8.5,2
371153,6.8,12
143144,0.0,0
69535,0.0,0
227257,5.8,6
284793,0.0,0
79644,8.0,2
90061,6.0,1
281189,1.0,1
290217,6.0,4
219931,7.3,2
60238,0.0,0
311998,7.3,4
424014,4.9,50
366759,6.4,15
445993,5.9,26
110666,0.0,0
262806,7.0,1
230606,0.0,0
212762,5.0,5
77776,4.7,5
401593,10.0,1
27960,6.7,10
58106,5.3,10
66111,4.8,4
81600,7.0,3
213321,6.3,3
112601,0.0,0
189332,5.5,2
410259,5.4,5
315417,7.5,1
275074,2.0,1
217014,7.7,13
195065,7.3,3
299909,10.0,1
264760,2.3,3
57425,7.5,4
224714,0.0,0
103122,5.3,18
331354,6.6,38
296370,5.5,33
80059,0.0,0
142758,3.0,1
150211,4.2,14
290789,4.2,13
306383,6.0,1
86177,0.0,0
327982,4.4,11
167112,5.0,1
62825,6.1,7
191465,7.0,1
53437,8.0,2
295314,8.2,6
156547,5.8,61
33459,6.1,6
205211,6.0,1
173847,6.2,59
68189,6.0,6
59858,8.3,3
248576,5.4,13
269070,0.0,0
57112,6.6,183
58703,7.4,10
367416,5.5,6
298396,6.5,3
289318,5.0,1
271404,0.0,30
106537,0.0,0
90802,0.0,0
338309,5.5,1
299579,5.1,10
255573,0.0,0
199879,0.0,0
235450,0.0,0
198667,5.0,1
267802,7.4,8
457307,7.5,6
200445,5.0,1
116019,6.0,1
295355,0.0,0
94236,7.0,5
38409,6.3,3
65283,6.8,2
65973,5.9,26
274669,8.0,2
70917,4.5,2
358980,0.0,0
53953,4.3,13
389292,7.0,7
287811,5.0,1
220154,0.0,0
238222,7.3,5
107052,5.7,5
31295,5.3,2
186755,0.0,0
325140,0.0,0
112678,8.0,1
101230,5.0,1
67750,7.0,2
85690,5.7,3
222339,3.3,5
37690,3.5,2
57343,5.2,11
33355,6.3,3
42579,5.8,16
156007,5.8,6
232496,3.5,4
124207,5.0,1
140231,6.0,5
301272,5.9,94
98560,4.5,2
245842,0.0,4
50161,4.2,3
268735,6.0,2
75318,3.3,3
340543,0.0,0
83617,0.0,0
109074,0.0,0
73578,7.3,4
65270,10.0,1
285908,4.0,2
75537,1.5,2
58291,7.5,2
83481,7.6,11
73775,6.0,3
38746,6.0,1
82866,0.0,0
300187,4.7,3
80048,5.0,6
35336,5.0,2
87945,0.0,0
133788,6.0,22
60193,7.0,4
71496,5.3,3
323673,3.0,3
108664,0.0,1
427095,9.0,1
138273,4.5,4
58773,7.3,7
60067,4.0,3
43544,6.1,9
60254,6.1,7
357390,7.5,8
74878,6.1,7
243599,1.5,2
62897,5.5,4
194757,0.0,0
285307,7.7,3
54769,8.2,6
202865,3.8,4
61303,4.6,21
27698,6.9,8
92853,6.0,2
74822,6.3,5
29168,4.0,2
333886,6.7,9
46375,5.1,5
110490,5.8,31
294825,4.2,3
375872,4.5,40
204765,5.4,55
434616,7.4,149
77939,9.0,1
141052,0.0,0
37419,6.3,4
54969,5.6,4
74705,4.8,3
54162,4.0,1
272165,0.0,0
163659,5.0,3
270952,0.0,0
41863,0.0,0
287991,0.0,0
58615,5.4,19
50715,6.3,13
162383,5.0,2
142023,6.3,8
114438,5.5,30
228202,6.5,69
284362,5.7,3
268015,2.0,1
342163,6.8,16
78694,5.5,4
187737,0.0,0
363105,3.0,1
84240,4.5,1
115905,2.8,2
230437,0.0,0
126056,0.0,0
109515,8.0,1
436279,0.0,0
78258,4.7,3
407455,2.5,2
124013,0.0,0
280178,5.0,1
292396,6.3,3
290100,0.0,0
132518,6.5,10
169382,5.5,2
288162,0.0,0
118802,6.0,1
135536,4.5,3
87035,6.5,8
252028,7.0,1
149469,5.5,2
60961,4.3,2
73835,5.0,2
315112,5.4,9
108331,0.0,0
456098,6.7,6
103793,5.0,2
87394,5.0,1
64968,5.9,7
91443,0.0,0
226167,4.9,6
23628,0.0,0
238456,0.0,0
274202,0.0,0
101352,0.0,0
305310,0.0,0
12523,5.0,2
38547,6.7,5
239783,4.0,2
45037,2.0,1
333658,6.5,21
273926,0.0,0
152653,6.3,3
76746,3.3,3
69976,5.9,4
257487,0.0,0
356862,0.0,0
97733,0.0,0
395925,5.1,37
112931,6.3,3
273302,4.5,2
274110,5.7,3
46897,7.3,2
80256,5.7,10
40017,4.5,2
167424,0.0,0
399621,0.0,0
189472,5.0,1
64827,8.0,1
292975,0.0,0
21905,5.0,1
156180,0.0,0
62836,6.0,12
193784,0.0,0
128946,6.0,2
199184,2.5,2
289010,8.0,1
177697,6.0,1
148432,0.0,0
185180,0.0,0
52236,0.0,0
323573,0.0,0
96368,5.5,2
228290,5.2,21
61658,5.0,2
244151,8.0,1
31869,6.1,4
334939,7.1,8
338853,2.0,1
70967,7.1,8
318794,0.0,0
65216,8.0,1
123224,0.0,0
164379,8.5,2
65873,6.0,1
102527,6.0,1
224233,5.5,17
315256,0.0,0
79893,7.3,12
58450,5.7,6
44211,7.0,3
103489,0.0,0
338234,1.5,2
114370,5.3,5
192480,0.0,0
236007,4.0,1
172413,0.0,0
225403,0.0,0
30449,4.9,11
262542,4.0,1
59241,6.6,10
105403,0.0,0
400610,5.9,8
100287,0.0,0
220724,0.0,0
307510,6.0,1
18619,5.8,5
366860,0.0,0
64961,5.5,7
273656,0.0,0
140541,5.0,1
41703,4.0,6
282768,0.0,0
362463,0.0,0
61212,5.5,8
56974,5.5,10
82265,6.3,3
64934,4.5,2
91334,0.0,0
238705,8.3,2
81414,0.0,0
327685,0.0,0
68029,4.4,7
56761,5.2,5
302721,3.5,2
221527,0.0,0
50938,6.7,13
410694,6.3,4
177950,0.0,0
69353,4.5,2
422566,5.5,2
298920,0.0,0
57308,6.6,31
61911,0.0,0
42441,5.1,66
96872,4.8,4
82495,3.2,5
79362,6.0,1
56489,8.0,2
75198,5.3,118
315335,5.9,25
155308,7.0,4
59871,3.6,4
53962,5.3,4
196847,0.0,0
89145,3.0,1
345054,4.9,8
333884,4.7,16
69168,5.0,1
69917,2.5,2
302802,4.5,6
393407,4.4,41
161535,0.0,0
419522,5.6,65
288668,0.0,0
105766,7.5,1
47273,0.0,0
69166,0.0,0
82481,6.0,1
93935,3.0,2
70989,7.0,7
103751,7.3,3
176915,3.9,10
48763,6.6,14
142881,6.7,3
272525,0.0,0
169069,4.3,9
68972,6.5,2
269306,0.0,0
89870,6.8,6
55576,3.7,3
84035,6.0,2
78854,6.3,49
316003,0.0,0
257593,5.3,25
329802,4.5,2
431242,6.0,1
223551,5.4,7
58391,5.0,1
436450,5.0,3
85469,8.3,2
233917,0.0,0
54525,5.3,26
293006,3.1,8
273080,0.0,0
136294,5.3,56
76651,0.0,0
84865,0.0,0
167983,7.3,8
64822,6.8,11
426670,6.2,5
66628,7.5,4
116983,5.1,13
60678,5.9,9
413337,6.7,3
118751,0.0,0
92384,2.5,4
320849,10.0,1
225982,6.5,2
221917,8.0,2
334461,7.2,6
58070,5.5,4
431071,3.5,10
56825,6.8,39
140934,5.5,2
56344,4.5,1
172003,0.0,0
79343,7.5,1
54514,6.7,9
358293,0.0,0
362291,6.0,1
55396,6.8,4
36626,6.3,2
38048,3.9,4
21644,3.8,3
71481,5.2,3
68780,6.4,5
171993,4.0,2
53805,6.2,21
77534,3.9,4
69160,9.5,1
129507,3.3,10
78999,7.0,1
302435,8.0,2
360627,8.2,5
145594,0.0,0
57999,7.2,6
106541,4.1,6
152861,5.0,1
280182,5.5,2
244971,5.3,3
248706,0.5,1
51270,6.3,4
74384,5.7,3
190913,0.0,0
157787,4.9,6
84275,10.0,1
15552,8.7,3
16383,7.0,1
56482,6.5,23
182799,0.0,0
353616,0.0,3
64468,7.8,15
167938,0.0,0
131503,7.3,4
310933,2.0,1
61939,5.8,2
348858,4.0,1
60824,7.5,2
73646,5.3,5
96999,4.3,3
41638,6.0,1
362812,0.0,0
135317,8.6,5
128866,3.0,5
183635,4.0,1
277069,0.0,0
60677,6.2,3
199056,4.6,6
196907,0.0,0
417285,0.0,0
158150,5.2,20
238304,5.7,9
46028,6.5,17
38700,0.0,12
54166,0.0,0
169683,5.6,28
109695,4.0,1
50758,7.1,5
292547,0.0,0
272162,4.5,2
333590,0.0,0
299359,5.4,5
166027,5.2,5
291675,0.0,0
429803,0.0,0
228101,5.3,15
69017,5.2,6
161545,4.8,54
53035,7.0,1
394723,6.6,24
316491,7.7,3
318562,5.0,1
300402,7.0,1
55166,5.0,3
342003,3.0,1
32893,4.2,3
333126,6.5,6
235208,6.4,5
324083,0.0,0
95010,6.0,2
304134,0.0,0
242240,6.0,1
252073,0.0,0
79871,7.0,2
64948,6.0,2
153196,0.0,0
57918,5.7,28
287719,6.0,1
41381,6.0,4
71776,5.0,1
305019,10.0,1
189723,2.0,1
64433,7.7,6
57739,7.0,2
172396,4.0,2
134053,6.0,1
196027,5.3,8
271495,8.0,1
290727,6.7,10
421365,8.0,1
162821,10.0,1
272772,0.0,0
348320,4.4,9
159810,7.0,3
304869,0.0,0
226092,0.0,0
143005,4.0,2
46001,5.8,7
252607,5.6,238
60083,3.3,4
145925,6.0,1
360328,5.8,4
62557,2.0,1
166733,4.0,1
53688,5.8,2
241982,5.5,4
311600,0.0,0
16843,2.7,15
327175,6.8,4
111332,5.8,5
80961,8.0,7
25272,5.8,5
170838,4.7,3
64567,5.6,9
242906,4.5,1
68047,6.0,2
136576,0.0,0
123611,7.6,5
52400,5.0,1
313646,7.3,2
343059,4.6,7
157683,0.0,0
162382,7.0,5
81782,6.0,1
91041,0.0,0
199512,5.5,2
53472,7.0,2
75001,4.5,4
388191,5.9,14
77241,0.0,0
59040,5.9,20
372640,5.9,23
39125,7.2,8
401840,0.0,0
51196,6.1,8
121329,5.3,2
37603,4.4,5
42290,6.0,9
145203,6.0,1
274325,0.0,0
58518,6.1,21
49518,3.0,2
71630,6.7,6
77745,6.0,1
147415,0.0,0
22241,5.0,1
143299,6.0,1
85813,4.7,3
277622,8.0,1
77944,5.9,96
54832,5.5,2
263945,7.0,1
328720,5.9,105
64437,6.8,5
53850,4.3,7
37646,0.0,0
187771,0.0,0
177104,6.8,2
93461,4.5,6
177112,4.8,4
72661,0.0,0
279714,5.0,1
273309,5.0,3
154821,0.0,0
64526,2.3,20
301687,6.0,1
99877,7.2,9
129627,5.0,1
305819,3.0,1
331351,5.4,8
357441,8.0,1
323555,7.0,1
195562,3.0,1
269246,7.7,12
193411,4.5,7
49296,6.8,19
179549,4.7,3
18888,7.3,10
190605,10.0,1
127224,4.3,4
96882,4.4,18
127762,5.3,12
195561,6.3,3
407430,2.7,3
104852,3.8,15
159910,3.5,2
195612,0.0,0
189807,4.0,2
104477,4.8,16
82120,7.0,44
152218,4.9,7
96035,5.9,18
147397,5.0,6
195732,5.0,1
33316,5.1,9
386743,6.5,2
104396,6.7,18
144393,6.3,10
195186,5.0,4
205943,3.3,3
208947,7.8,4
179236,6.5,13
104697,6.1,7
104460,4.7,9
190553,5.7,7
144886,5.3,12
426903,5.4,7
16612,4.9,18
104471,5.6,10
104702,5.3,6
122134,5.4,22
110760,5.4,7
105153,2.0,6
195557,6.5,2
67499,6.5,2
104480,5.6,5
16464,5.9,25
190582,6.0,1
143801,5.3,11
104696,6.0,2
33229,4.8,13
179235,6.0,5
16624,5.8,19
162864,5.8,13
315946,6.0,19
104462,6.2,13
214472,7.0,1
16465,6.5,12
194079,6.2,25
129865,5.8,17
94570,5.0,24
155107,3.8,6
189696,5.1,7
195311,5.5,2
186019,4.9,8
144410,5.7,20
105168,6.0,8
